,Close,ma7,ma25,after_close_price,ma_action,cash
3787,3126.52,3130.254285714286,3112.366,3194.68,-1,18290.51819024449
3797,3194.68,3186.9385714285713,3160.5928000000004,3196.27,-1,18281.414954889933
3802,3196.27,3180.574285714286,3185.4476,3195.06,1,18274.494227887702
3804,3195.06,3197.7771428571427,3190.85,3170.19,-1,18416.74090602444
3807,3170.19,3172.5957142857146,3184.34,3215.5,1,18679.96252064437
3813,3215.5,3206.4014285714284,3186.7427999999995,3189.58,-1,18830.54085326297
3818,3189.58,3194.3028571428576,3200.512,3251.63,1,19196.869667697778
3823,3251.63,3243.4271428571433,3213.9184000000005,3244.99,-1,19236.07068829161
3837,3244.99,3245.9614285714283,3243.776,3236.91,-1,19283.968355514433
3839,3236.91,3237.808571428571,3240.506,3219.55,1,19180.545742389037
3843,3219.55,3221.7271428571426,3235.8368,3224.01,1,19207.116298526093
3850,3224.01,3224.0614285714287,3222.9672000000005,3185.48,-1,19436.65969044554
3854,3185.48,3181.888571428571,3208.5071999999996,3250.98,1,19836.31726472765
3882,3250.98,3246.558571428571,3212.2571999999996,3099.71,-1,20759.31270383689
3897,3099.71,3117.0457142857144,3199.3744,3122.07,1,20909.061626174076
3930,3122.07,3116.378571428572,3112.3256,3031.63,-1,21514.754494518216
3939,3031.63,3020.4842857142858,3067.3639999999996,3098.42,1,21988.74718250747
3980,3098.42,3102.2799999999997,3097.1068,3101.9,-1,21964.050453143755
3985,3101.9,3093.35,3097.438,3100.15,1,21951.65898717354
3987,3100.15,3107.2042857142856,3100.3824,3122.98,-1,21790.003462545
3992,3122.98,3117.5014285714283,3108.4708,3099.96,-1,21950.621167335867
3998,3099.96,3100.131428571429,3110.0624,3088.35,1,21868.411489871392
4003,3088.35,3088.445714285714,3100.7072,3000.19,1,21244.15609234616
4013,3000.19,3001.89,3053.5991999999997,2938.57,1,20807.828760273733
4047,2938.57,2936.6785714285716,2947.132,2899.01,1,20527.706896320713
4059,2899.01,2905.4385714285713,2922.1464,2909.0,1,20598.445455999445
4063,2909.0,2909.8442857142863,2911.6504,2934.51,1,20779.080156440334
4066,2934.51,2933.77,2915.8804000000005,2879.67,-1,21167.398736298364
4077,2879.67,2897.4614285714283,2918.466,2938.34,1,21598.66040303748
4100,2938.34,2928.4928571428572,2898.4612000000006,2886.69,-1,21978.320622691055
4120,2886.69,2884.3642857142863,2941.0564,2903.84,1,22108.895155695693
4126,2903.84,2910.6014285714286,2899.8592,2930.6,-1,21905.1532021561
4132,2930.6,2934.66,2916.6448,2926.37,-1,21936.77089069944
4145,2926.37,2924.531428571429,2921.6040000000003,2917.04,-1,22006.710806844778
4150,2917.04,2911.98,2919.0608,2923.98,1,22059.067501644815
4157,2923.98,2923.0885714285714,2915.8295999999996,2918.38,-1,22101.31497871689
4169,2918.38,2915.32,2921.796,2930.33,1,22191.81406176833
4172,2930.33,2930.8657142857146,2922.3648000000003,2934.7,-1,22158.7194180081
4175,2934.7,2937.9557142857143,2927.2192,2940.15,-1,22117.568697038954
4183,2940.15,2942.692857142857,2937.8563999999997,2939.56,-1,22122.00703029789
4188,2939.56,2925.315714285714,2936.6367999999998,2876.25,1,21645.560124948737
4196,2876.25,2884.69,2910.8451999999997,2886.78,1,21724.804887440077
4202,2886.78,2895.0728571428576,2886.7848,2861.86,-1,21912.343299717773
4205,2861.86,2855.2200000000003,2876.7888000000003,2890.81,1,22134.004156128227
4211,2890.81,2889.412857142857,2865.2796000000003,2890.13,-1,22139.210697833205
4217,2890.13,2881.6114285714284,2886.9183999999996,2870.04,1,21985.3156332792
4222,2870.04,2876.4042857142854,2883.1256,2864.82,1,21945.32896145382
4228,2864.82,2868.0128571428572,2874.7496,2847.67,1,21813.955125858934
4232,2847.67,2844.342857142857,2862.428,2850.55,1,21836.016737900525
4236,2850.55,2849.9757142857147,2852.8828,2863.26,1,21933.37892159796
4240,2863.26,2864.4385714285713,2856.0456,2858.68,-1,21968.463012969656
4249,2858.68,2850.2428571428572,2858.868,2869.78,1,22053.76459952148
4253,2869.78,2869.7400000000002,2858.4896000000003,2882.76,-1,21954.01553704917
4257,2882.76,2881.8971428571426,2869.4292000000005,2939.17,-1,21524.418201008382
4278,2939.17,2932.174285714286,2894.9716,2935.23,-1,21553.271995689185
4287,2935.23,2931.7242857142855,2940.4368,2950.0,1,21661.727492320224
4292,2950.0,2954.2885714285717,2942.0632,2946.14,-1,21690.07131202204
4296,2946.14,2944.5685714285714,2948.5591999999997,2874.71,1,21164.189380471696
4302,2874.71,2875.9085714285716,2919.4584000000004,3029.05,1,22300.471297250086
4328,3029.05,3011.1514285714284,2948.7891999999997,3014.38,-1,22408.474768282475
4340,3014.38,3014.7771428571427,3022.19,3032.12,1,22540.351420326784
4349,3032.12,3031.594285714286,3022.5212,3076.38,-1,22211.32883749244
4355,3076.38,3072.2114285714283,3049.7560000000003,3103.0,-1,22019.133603596092
4370,3103.0,3097.065714285714,3100.1388,3113.95,1,22096.835670292636
4373,3113.95,3112.8614285714284,3102.4824,3123.01,-1,22032.545193190286
4379,3123.01,3127.9942857142855,3115.7504,3128.52,-1,21993.672655473638
4383,3128.52,3114.797142857143,3119.2944,3123.7,1,21959.78778269054
4385,3123.7,3126.1742857142854,3121.8527999999997,3092.17,-1,22181.445467099486
4391,3092.17,3093.9157142857143,3111.1832,3105.71,1,22278.573623580058
4403,3105.71,3110.1485714285714,3113.3176000000003,3097.7,1,22221.11449999
4407,3097.7,3098.617142857143,3108.094,3125.16,1,22418.096713945426
4412,3125.16,3134.2542857142857,3113.5796,3178.39,-1,22036.25537203547
4416,3178.39,3181.894285714286,3144.3672,3141.25,-1,22293.752571723802
4443,3141.25,3140.274285714286,3131.2596000000003,3154.57,-1,22199.219254014177
4450,3154.57,3154.2214285714285,3142.6748,3119.74,-1,22444.323596798557
4458,3119.74,3125.6014285714286,3137.8412,3139.4,1,22585.763396882237
4464,3139.4,3135.871428571428,3130.972,3073.01,-1,23063.39250815159
4473,3073.01,3073.672857142857,3104.5832,3064.81,1,23001.850300815186
4482,3064.81,3061.6771428571433,3065.5224,3078.12,1,23101.7438105283
4485,3078.12,3078.4485714285715,3068.9759999999997,3156.53,-1,22513.265215742023
4495,3156.53,3164.378571428572,3109.5656,3147.14,-1,22580.237352986347
4510,3147.14,3146.61,3141.7180000000003,3131.73,-1,22690.80169318396
4513,3131.73,3127.808571428571,3139.4996,3150.22,1,22824.77011425058
4517,3150.22,3148.941428571429,3140.5796,3129.08,-1,22977.938985064444
4523,3129.08,3129.4357142857143,3140.95,3073.99,1,22573.39366864965
4530,3073.99,3068.192857142857,3103.59,3093.25,1,22714.82664730547
4540,3093.25,3095.5,3077.2536,3126.84,-1,22468.163420252047
4545,3126.84,3118.287142857143,3098.4724,3058.63,-1,22958.29192919251
4548,3058.63,3061.252857142857,3090.9404,3061.09,1,22976.75686223306
4554,3061.09,3068.3885714285716,3061.2771999999995,3073.52,-1,22883.456407885897
4562,3073.52,3080.4014285714284,3063.752,3011.63,-1,23344.249608217782
4568,3011.63,3011.9014285714284,3049.5968,2911.51,1,22568.182737196188
4587,2911.51,2902.817142857143,2946.2491999999997,2889.26,1,22395.714819894645
4629,2889.26,2884.387142857143,2898.6972000000005,2927.94,1,22695.53769815189
4645,2927.94,2933.0128571428572,2916.3192000000004,2891.13,-1,22980.865519988733
4654,2891.13,2893.752857142857,2913.9392000000003,2898.69,1,23040.95805935262
4660,2898.69,2897.64,2893.8896000000004,2858.39,-1,23361.292627654824
4668,2858.39,2838.905714285714,2877.4211999999998,2786.32,1,22772.272808919424
4695,2786.32,2794.691428571429,2789.344,2769.1,-1,22913.00988785135
4698,2769.1,2769.9114285714286,2783.5768,2824.78,1,23373.73589650238
4710,2824.78,2822.86,2799.0376,2817.36,-1,23435.13293285638
4716,2817.36,2817.9385714285713,2819.7392,2808.21,1,23359.022153142167
4720,2808.21,2807.092857142857,2813.9,2815.05,1,23415.918080272793
4726,2815.05,2815.8928571428573,2811.422,2810.09,-1,23457.1759455605
4729,2810.09,2807.0142857142855,2811.6956,2814.07,1,23490.39892427767
4733,2814.07,2818.917142857143,2813.4464000000003,2785.45,-1,23729.30386168606
4741,2785.45,2785.601428571429,2805.0959999999995,2715.33,1,23131.950189287913
4752,2715.33,2721.1071428571427,2759.5836000000004,2740.67,1,23347.82215247344
4760,2740.67,2738.1785714285716,2724.0040000000004,2780.18,-1,23011.23567790911
4770,2780.18,2775.46,2747.6444,2755.31,-1,23217.081857404537
4787,2755.31,2757.3114285714287,2750.1995999999995,2735.06,-1,23387.714529449586
4793,2735.06,2739.764285714286,2748.2944,2761.23,1,23611.496270704145
4800,2761.23,2759.785714285714,2747.3584,2725.45,-1,23917.453882553138
4806,2725.45,2720.1342857142854,2740.5907999999995,2739.48,1,24040.575524106727
4809,2739.48,2739.241428571429,2732.87,2704.9,-1,24344.03570692376
4814,2704.9,2711.628571428572,2726.8856,2687.05,1,24183.386131202446
4820,2687.05,2688.1614285714286,2704.4327999999996,2628.09,1,23652.7475326294
4826,2628.09,2640.6414285714286,2670.6288,2629.01,1,23661.027510761818
4854,2629.01,2628.4,2634.3432000000003,2615.49,1,23539.347832120235
4859,2615.49,2620.355714285714,2627.4564,2670.87,1,24037.76651578671
4865,2670.87,2659.15,2637.034,2646.14,-1,24260.33592797652
4872,2646.14,2646.3300000000004,2650.8172000000004,2658.01,1,24369.16244035496
4876,2658.01,2663.3657142857146,2653.9832,2627.12,-1,24652.3680820879
4882,2627.12,2631.4357142857143,2648.7196000000004,2592.66,1,24329.00234161592
4887,2592.66,2591.182857142857,2619.7996,2640.66,1,24779.424731129995
4893,2640.66,2644.621428571429,2614.7116,2726.57,-1,23973.26249189761
4903,2726.57,2720.118571428571,2662.6876,2741.67,-1,23840.496319150294
4918,2741.67,2742.962857142857,2727.2839999999997,2747.3,-1,23791.540028175517
4927,2747.3,2743.7914285714287,2739.3716,2739.67,-1,23857.615611626534
4929,2739.67,2746.9957142857143,2742.0088,2719.47,-1,24033.521408804612
4933,2719.47,2720.671428571429,2736.2695999999996,2683.14,1,23712.452291372956
4939,2683.14,2685.2242857142855,2710.7184,2606.94,1,23039.02903928674
4945,2606.94,2616.804285714286,2659.934,2699.53,1,23857.300153599903
4955,2699.53,2701.6857142857143,2632.7716000000005,2586.94,-1,24852.322777646983
5000,2586.94,2597.8571428571427,2587.3204,2521.97,-1,25476.479275619
5006,2521.97,2532.5271428571427,2570.5892,2511.88,1,25374.55194266461
5018,2511.88,2510.292857142857,2518.0328,2547.83,1,25737.712261763765
5029,2547.83,2546.847142857143,2532.2884,2598.71,-1,25223.73181570632
5036,2598.71,2592.7457142857143,2563.6188,2590.35,-1,25304.876074965454
5047,2590.35,2587.345714285714,2594.4992,2576.67,1,25171.237491490047
5050,2576.67,2591.7714285714287,2593.9327999999996,2647.36,1,25861.801195136006
5053,2647.36,2640.2642857142855,2606.014,2626.1,-1,26069.48805805174
5073,2626.1,2629.5414285714287,2606.8384,2661.94,-1,25713.70173917562
5108,2661.94,2648.805714285714,2629.5696000000003,2698.66,-1,25358.995349150853
5123,2698.66,2704.9785714285713,2685.0096000000003,2709.18,-1,25260.14012801404
5131,2709.18,2713.597142857143,2711.5856,2724.33,-1,25118.882949480532
5135,2724.33,2725.078571428571,2715.6264,2745.55,-1,24923.2301848786
5140,2745.55,2739.52,2727.0636,2693.09,-1,25399.445389664066
5150,2693.09,2696.2999999999997,2718.186,2638.17,1,24881.47623868866
5162,2638.17,2650.0685714285714,2688.8192,2606.19,1,24579.86200984319
5177,2606.19,2616.7871428571425,2622.7076,2628.95,1,24794.519290910197
5180,2628.95,2629.937142857143,2623.6072,2592.4,-1,25139.23474007536
5183,2592.4,2590.04,2611.8795999999998,2395.06,1,23225.573042958218
5200,2395.06,2409.8728571428574,2493.5208,2432.96,1,23593.100043671402
5255,2432.96,2439.5042857142857,2457.7952,2536.86,1,24600.647678871923
5261,2536.86,2525.1871428571426,2466.638,2653.43,-1,23470.235476414517
5266,2653.43,2671.5185714285717,2570.1136,2619.45,-1,23770.796863558164
5299,2619.45,2619.4014285714284,2626.0512,2611.01,1,23694.206157292185
5302,2611.01,2601.815714285714,2617.6751999999997,2640.6,1,23962.72736563465
5308,2640.6,2628.6600000000003,2615.6944,2606.33,-1,24273.718302096175
5314,2606.33,2605.0814285714287,2618.402,2581.01,1,24037.90374775767
5318,2581.01,2588.1671428571426,2603.9344,2681.63,1,24975.015140235566
5330,2681.63,2674.2457142857143,2635.0959999999995,2693.63,-1,24863.254687942437
5361,2693.63,2682.8328571428574,2684.012,2719.98,1,25106.475457323264
5365,2719.98,2714.4014285714284,2694.9067999999997,2829.49,-1,24095.655478010376
5374,2829.49,2796.367142857143,2741.8364,2786.0,-1,24466.01199340314
5390,2786.0,2791.3014285714285,2806.6767999999997,2821.09,1,24774.164312444245
5395,2821.09,2812.154285714286,2800.4651999999996,2779.79,-1,25136.85142490927
5400,2779.79,2780.217142857143,2798.6620000000003,2751.77,1,24883.474523443347
5413,2751.77,2753.2399999999993,2776.8032000000003,2748.22,1,24851.37288175155
5426,2748.22,2749.555714285714,2755.1212,2771.67,1,25063.424571236774
5430,2771.67,2773.9142857142856,2759.0584000000003,2784.84,-1,24944.332001918207
5451,2784.84,2776.3928571428573,2785.5228,2820.03,1,25259.53540432104
5454,2820.03,2819.1985714285715,2793.7652,2774.86,-1,25664.13153067898
5470,2774.86,2779.901428571429,2804.3519999999994,2707.01,1,25036.600295100765
5478,2707.01,2715.9085714285716,2752.4216,2700.62,1,24977.500448448664
5492,2700.62,2707.327142857143,2712.738,2716.9,1,25128.070949778266
5495,2716.9,2715.945714285714,2712.0671999999995,2738.91,-1,24924.504811309933
5500,2738.91,2731.63,2720.5524,2744.12,-1,24877.093005129034
5502,2744.12,2740.7442857142855,2727.6535999999996,2761.47,-1,24719.804853138965
5511,2761.47,2756.371428571428,2742.8559999999998,2759.7,-1,24735.649332561177
5513,2759.7,2763.6542857142854,2749.952,2799.99,-1,24374.523372634776
5517,2799.99,2805.405714285714,2776.0888,2769.71,-1,24638.11737394313
5528,2769.71,2765.2442857142855,2803.6440000000002,2605.05,1,23173.37470890113
5553,2605.05,2613.9742857142855,2694.5088,2589.29,1,23033.180706708357
5564,2589.29,2618.522857142857,2608.218,2607.6,-1,22870.303030302923
5566,2607.6,2598.6885714285713,2610.2039999999997,2674.14,1,23453.90096082768
5575,2674.14,2661.8571428571427,2625.8372000000004,2619.75,-1,23930.935698447778
5588,2619.75,2610.7785714285715,2613.7176,2609.34,1,23835.842257997032
5590,2609.34,2617.87,2615.464,2597.85,-1,23940.801300338924
5594,2597.85,2598.1157142857146,2608.82,2640.86,1,24337.16516427548
5600,2640.86,2639.1928571428575,2616.5208000000002,2635.02,-1,24390.984391557264
5612,2635.02,2638.128571428572,2631.8527999999997,2648.86,-1,24262.874842491543
5619,2648.86,2654.0285714285715,2641.1004,2617.71,-1,24548.200813416246
5623,2617.71,2619.7257142857147,2637.3732,2804.49,1,26299.77487927147
5631,2804.49,2802.065714285714,2718.9548,2798.23,-1,26358.479524588172
5646,2798.23,2796.8528571428574,2803.1308000000004,2826.11,1,26621.100684802135
5652,2826.11,2828.422857142857,2811.1535999999996,2899.37,-1,25931.013661944355
5660,2899.37,2907.9657142857145,2850.3296,2920.59,-1,25741.228946676394
5685,2920.59,2924.0457142857144,2912.8039999999996,2911.49,-1,25821.433694146857
5690,2911.49,2904.5185714285717,2913.9496000000004,2920.22,1,25898.858351676132
5694,2920.22,2924.6471428571426,2914.0712,2887.71,-1,26187.183164537146
5706,2887.71,2880.2028571428573,2901.66,2996.17,1,27170.75211225894
5718,2996.17,2973.167142857143,2934.1168,3025.5,-1,26904.77315931149
5721,3025.5,3024.0642857142857,2974.938,2947.21,-1,27600.980295534428
5752,2947.21,2948.3328571428574,2959.1108000000004,2951.78,1,27643.77890165703
5764,2951.78,2938.362857142857,2958.368,2926.93,1,27411.055627664326
5767,2926.93,2926.674285714286,2946.7747999999997,3021.32,1,28295.029463969
5777,3021.32,3022.8357142857144,2965.6696,2983.61,-1,28648.188202893136
5811,2983.61,2982.52,2997.6156,2943.57,1,28263.729960815974
5815,2943.57,2941.0285714285715,2976.43,2942.6,1,28254.41616224417
5857,2942.6,2942.4485714285715,2957.7480000000005,2965.3,1,28472.378252532675
5860,2965.3,2961.6814285714286,2954.7319999999995,2924.92,-1,28860.10112503707
5866,2924.92,2931.4957142857143,2947.6524,2903.56,1,28649.34262222988
5872,2903.56,2900.9585714285713,2920.8615999999997,2900.85,1,28622.603130534775
5885,2900.85,2911.597142857143,2902.9983999999995,2887.61,-1,28753.24182796769
5897,2887.61,2884.0485714285714,2896.1012,2915.59,1,29031.851372312853
5903,2915.59,2921.972857142857,2901.3256,2837.81,-1,29806.342092797728
5919,2837.81,2839.407142857143,2886.8716000000004,2820.17,1,29621.064052859554
5930,2820.17,2828.7114285714283,2821.1004,2814.39,-1,29681.77307048102
5941,2814.39,2803.59,2812.1459999999997,2834.81,1,29897.13121419928
5947,2834.81,2836.8114285714287,2816.2656,2704.9,-1,31267.218209813313
5957,2704.9,2724.5128571428572,2798.5696,2719.78,1,31439.22316635959
5966,2719.78,2722.19,2724.116,2710.8,1,31335.41909984174
5970,2710.8,2717.8100000000004,2723.0188,2727.71,1,31530.889786346946
5973,2727.71,2727.904285714286,2722.796,2725.1,-1,31561.060010579862
5978,2725.1,2727.902857142857,2725.0036,2721.05,-1,31607.96555277752
5980,2721.05,2723.782857142857,2725.514,2723.99,1,31642.116861546252
5983,2723.99,2721.4957142857143,2724.422,2745.61,1,31893.256758002055
5985,2745.61,2736.3414285714284,2727.2956,2726.64,-1,32113.614012200323
6002,2726.64,2735.0828571428574,2741.4076,2723.34,1,32074.74752221989
6005,2723.34,2726.882857142857,2736.7871999999998,2675.09,1,31506.47232780894
6011,2675.09,2694.414285714286,2716.1004,2686.38,1,31639.44283443898
6022,2686.38,2686.62,2676.12,2618.06,-1,32444.09695427641
6031,2618.06,2631.532857142857,2665.0612,2599.2,1,32210.375928571248
6043,2599.2,2594.8199999999997,2607.278,2610.1,1,32345.453297616117
6058,2610.1,2614.202857142857,2609.726,2623.24,-1,32182.61690961157
6064,2623.24,2626.535714285714,2617.7212,2622.99,-1,32185.683977141573
6069,2622.99,2618.8971428571426,2621.4211999999998,2626.71,1,32231.330641595105
6074,2626.71,2627.44,2622.5812,2641.06,-1,32055.24740640474
6079,2641.06,2635.7314285714288,2628.6448,2643.1,-1,32030.487384023927
6084,2643.1,2646.997142857143,2638.1848,2663.37,-1,31784.844775240996
6099,2663.37,2662.87,2653.85,2632.71,-1,32150.743370182325
6104,2632.71,2636.1700000000005,2649.7147999999997,2663.19,1,32522.96615883856
6116,2663.19,2662.007142857143,2648.7940000000003,2664.15,-1,32511.242606439937
6141,2664.15,2666.0171428571425,2662.8588,2670.0,-1,32439.853694686593
6146,2670.0,2669.1685714285713,2665.2904,2670.13,-1,32438.27422615464
6148,2670.13,2670.117142857143,2666.0968,2663.44,-1,32519.548192056292
6153,2663.44,2659.652857142857,2666.1728000000003,2633.98,1,32159.853252527722
6162,2633.98,2628.4157142857143,2648.2524,2641.42,1,32250.69270772435
6173,2641.42,2645.0385714285717,2649.7788,2604.76,1,31803.0886180055
6186,2604.76,2599.0685714285714,2620.5232,2616.46,1,31945.940987064703
6206,2616.46,2618.4300000000003,2629.2512,2641.7,1,32254.111396898414
6211,2641.7,2643.9757142857147,2630.3844,2621.92,-1,32495.617367837825
6221,2621.92,2621.9814285714283,2629.8527999999997,2606.22,1,32301.034316991474
6225,2606.22,2609.8100000000004,2621.3116,2554.02,1,31654.076657489608
6239,2554.02,2557.4885714285715,2608.594,2528.3,1,31335.30748119865
6259,2528.3,2528.452857142857,2522.7196,2533.69,-1,31268.504765016372
6263,2533.69,2533.5271428571427,2527.6268,2515.59,-1,31491.878554330295
6274,2515.59,2515.447142857143,2526.5456,2536.06,1,31748.13603428813
6278,2536.06,2538.412857142857,2525.7032,2559.82,-1,31450.692081000474
6291,2559.82,2561.7785714285715,2542.658,2635.19,-1,30524.674367979635
6297,2635.19,2626.887142857143,2587.582,2529.69,-1,31746.731656380794
6314,2529.69,2535.075714285714,2574.384,2453.95,1,30796.220939394014
6320,2453.95,2462.4485714285715,2508.918,2488.66,1,31231.819394458857
6327,2488.66,2484.2371428571428,2471.3363999999997,2505.46,-1,31020.9852243324
6331,2505.46,2510.0457142857144,2489.9116,2582.41,-1,30068.240094491022
6371,2582.41,2570.337142857143,2538.5584000000003,2569.85,-1,30214.482207705736
6387,2569.85,2577.4828571428575,2586.198,2564.48,1,30151.34553846225
6389,2564.48,2572.2514285714283,2581.6220000000003,2551.75,1,30001.675184743515
