,portfolio,position,tradeprice,alltradeqty,askprice,cash,pnl,roi(%),tot_roi(%),portfolio_price,basic_return(%),pos_value
2022/1/3 15:30,BTC,0,47007.98,0,47007.98,10034.89025,0,0,0.348902542,47102.5,1.686393356,10034.89025
2022/1/3 15:45,BTC,0,47007.98,0,47007.98,10034.89025,0,0,0.348902542,47016.06,1.499783901,10034.89025
2022/1/3 16:00,BTC,0,47007.98,0,47007.98,10034.89025,0,0,0.348902542,47002.19,1.469840898,10034.89025
2022/1/3 16:15,BTC,0,46952.13,0,46952.13,10034.89025,0,0,0.348902542,46952.13,1.361769759,10034.89025
2022/1/3 16:30,BTC,0,46952.13,0,46952.13,10034.89025,0,0,0.348902542,47079.96,1.637733278,10034.89025
2022/1/3 16:45,BTC,0,46952.13,0,46952.13,10034.89025,0,0,0.348902542,46810.42,1.055841649,10034.89025
2022/1/3 17:00,BTC,0,46952.13,0,46952.13,10034.89025,0,0,0.348902542,46833.41,1.105473201,10034.89025
2022/1/3 17:15,BTC,0,46916.46,0,46916.46,10034.89025,0,0,0.348902542,46916.46,1.284764215,10034.89025
2022/1/3 17:30,BTC,0,47042.19,0,47042.19,10034.89025,0,0,0.348902542,47042.19,1.556194186,10034.89025
2022/1/3 17:45,BTC,0,47178.33,0,47178.33,10034.89025,0,0,0.348902542,47178.33,1.850097601,10034.89025
2022/1/3 18:00,BTC,0,47178.33,0,47178.33,10034.89025,0,0,0.348902542,47089.82,1.659019363,10034.89025
2022/1/3 18:15,BTC,0,47178.33,0,47178.33,10034.89025,0,0,0.348902542,47192.61,1.880925725,10034.89025
2022/1/3 18:30,BTC,1,47295.73,0.212130847,47295.73,0,0,0,0.348902542,47295.73,2.1035445,10034.89025
2022/1/3 18:45,BTC,0,47310.3,0.212130847,47310.3,10033.96683,1.08355164,0.010800002,0.339668278,47286.38,2.083359419,10033.96683
2022/1/3 19:00,BTC,0,47310.3,0.212130847,47310.3,10033.96683,0,0,0.339668278,47291.19,2.093743402,10033.96683
2022/1/3 19:15,BTC,1,47298.1,0.212100698,47298.1,0,0,0,0.339668278,47298.1,2.108660933,10033.96683
2022/1/3 19:30,BTC,0,47328.54,0.212100698,47328.54,10036.4087,4.448661978,0.044344893,0.364086964,47285.54,2.081546,10036.4087
2022/1/3 19:45,BTC,0,47328.54,0.212100698,47328.54,10036.4087,0,0,0.364086964,47491.97,2.52719373,10036.4087
2022/1/3 20:00,BTC,0,47328.54,0.212100698,47328.54,10036.4087,0,0,0.364086964,47270.96,2.050070227,10036.4087
2022/1/3 20:15,BTC,-1,47226.61,0.212473464,47226.61,0,0,0,0.364086964,47226.61,1.954326019,10036.4087
2022/1/3 20:30,BTC,0,47223.58,0.212473464,47223.58,10033.03846,-1.362956928,-0.013582842,0.330384578,47266.27,2.039945304,10033.03846
2022/1/3 20:45,BTC,1,47242.88,0.212328966,47242.88,0,0,0,0.330384578,47313.96,2.142900011,10033.03846
2022/1/3 21:00,BTC,0,47329.77,0.212328966,47329.77,10045.46132,14.42947139,0.143848326,0.454613215,47229.9,1.961428577,10045.46132
2022/1/3 21:15,BTC,-1,47221.41,0.212688529,47221.41,0,0,0,0.454613215,47221.41,1.943100092,10045.46132
2022/1/3 21:30,BTC,-1,47221.41,0.212688529,47221.41,0,0,0,0.454613215,47137.87,1.76275125,10045.46132
2022/1/3 21:45,BTC,-1,47221.41,0.212688529,47221.41,0,0,0,0.454613215,47079.46,1.636653862,10045.46132
2022/1/3 22:00,BTC,0,47081.87,0.212688529,47081.87,10069.12528,25.67304786,0.255619754,0.691252771,47164.96,1.821234014,10069.12528
2022/1/3 22:15,BTC,0,47081.87,0.212688529,47081.87,10069.12528,0,0,0.691252771,46920.48,1.29344272,10069.12528
2022/1/3 22:30,BTC,0,47081.87,0.212688529,47081.87,10069.12528,0,0,0.691252771,46921.03,1.294630078,10069.12528
2022/1/3 22:45,BTC,0,47081.87,0.212688529,47081.87,10069.12528,0,0,0.691252771,46920,1.29240648,10069.12528
2022/1/3 23:00,BTC,0,47081.87,0.212688529,47081.87,10069.12528,0,0,0.691252771,46877.84,1.201390115,10069.12528
2022/1/3 23:15,BTC,0,47081.87,0.212688529,47081.87,10069.12528,0,0,0.691252771,46879.24,1.20441248,10069.12528
2022/1/3 23:30,BTC,0,47081.87,0.212688529,47081.87,10069.12528,0,0,0.691252771,46736.14,0.895483594,10069.12528
2022/1/3 23:45,BTC,0,47081.87,0.212688529,47081.87,10069.12528,0,0,0.691252771,46438.91,0.253813901,10069.12528
2022/1/4 0:00,BTC,-1,46434.06,0.216804463,46434.06,0,0,0,0.691252771,46434.06,0.243343565,10069.12528
2022/1/4 0:15,BTC,-1,46434.06,0.216804463,46434.06,0,0,0,0.691252771,46382.83,0.132746592,10069.12528
2022/1/4 0:30,BTC,0,46445.92,0.216804463,46445.92,10060.51228,-6.599174035,-0.065551813,0.60512278,46565.04,0.526107405,10060.51228
2022/1/4 0:45,BTC,0,46445.92,0.216804463,46445.92,10060.51228,0,0,0.60512278,46476.87,0.335763171,10060.51228
2022/1/4 1:00,BTC,0,46445.92,0.216804463,46445.92,10060.51228,0,0,0.60512278,46735.69,0.894512119,10060.51228
2022/1/4 1:15,BTC,0,46445.92,0.216804463,46445.92,10060.51228,0,0,0.60512278,46668.17,0.748747769,10060.51228
2022/1/4 1:30,BTC,0,46445.92,0.216804463,46445.92,10060.51228,0,0,0.60512278,46698.04,0.813232087,10060.51228
2022/1/4 1:45,BTC,0,46445.92,0.216804463,46445.92,10060.51228,0,0,0.60512278,46660.13,0.731390759,10060.51228
2022/1/4 2:00,BTC,0,46445.92,0.216804463,46445.92,10060.51228,0,0,0.60512278,46594.94,0.590656488,10060.51228
2022/1/4 2:15,BTC,-1,46461.3,0.216492009,46461.3,0,0,0,0.60512278,46461.3,0.302150154,10060.51228
2022/1/4 2:30,BTC,0,46452.73,0.216492009,46452.73,10056.33285,-2.167321419,-0.021547163,0.563328541,46466.77,0.313958966,10056.33285
2022/1/4 2:45,BTC,0,46462.27,0,46462.27,10056.33285,0,0,0.563328541,46556.36,0.507368742,10056.33285
2022/1/4 3:00,BTC,0,46462.27,0,46462.27,10056.33285,0,0,0.563328541,46575.02,0.547652551,10056.33285
2022/1/4 3:15,BTC,0,46462.27,0,46462.27,10056.33285,0,0,0.563328541,46545.29,0.48347047,10056.33285
2022/1/4 3:30,BTC,0,46462.27,0,46462.27,10056.33285,0,0,0.563328541,46331.04,0.020940672,10056.33285
2022/1/4 3:45,BTC,0,46201.74,0,46201.74,10056.33285,0,0,0.563328541,46201.74,-0.25819633,10056.33285
2022/1/4 4:00,BTC,0,45890.97,0,45890.97,10056.33285,0,0,0.563328541,45890.97,-0.929096611,10056.33285
2022/1/4 4:15,BTC,-1,45880.98,0.219139207,45880.98,0,0,0,0.563328541,45880.98,-0.950663344,10056.33285
2022/1/4 4:30,BTC,0,45829.77,0.219139207,45829.77,10061.52647,7.204879019,0.071659524,0.615264666,45999.99,-0.693740725,10061.52647
2022/1/4 4:45,BTC,0,45829.77,0.219139207,45829.77,10061.52647,0,0,0.615264666,45878.3,-0.956449015,10061.52647
2022/1/4 5:00,BTC,0,45829.77,0.219139207,45829.77,10061.52647,0,0,0.615264666,46215.76,-0.227929503,10061.52647
2022/1/4 5:15,BTC,0,45829.77,0.219139207,45829.77,10061.52647,0,0,0.615264666,46113.64,-0.448389446,10061.52647
2022/1/4 5:30,BTC,0,45829.77,0.219139207,45829.77,10061.52647,0,0,0.615264666,46052.19,-0.581049685,10061.52647
2022/1/4 5:45,BTC,0,45829.77,0.219139207,45829.77,10061.52647,0,0,0.615264666,46178.45,-0.308475532,10061.52647
2022/1/4 6:00,BTC,1,46260.12,0.217455427,46260.12,0,0,0,0.615264666,46306.31,-0.032447248,10061.52647
2022/1/4 6:15,BTC,0,46298.23,0.217455427,46298.23,10063.77427,4.260105779,0.042349021,0.63774267,46160.75,-0.346686862,10063.77427
2022/1/4 6:30,BTC,0,46298.23,0.217455427,46298.23,10063.77427,0,0,0.63774267,46184.03,-0.296429248,10063.77427
2022/1/4 6:45,BTC,1,46433,0.216694194,46433,0,0,0,0.63774267,46433,0.241055203,10063.77427
2022/1/4 7:00,BTC,1,46433,0.216694194,46433,0,0,0,0.63774267,46443.44,0.263593411,10063.77427
2022/1/4 7:15,BTC,1,46433,0.216694194,46433,0,0,0,0.63774267,46463.61,0.307137056,10063.77427
2022/1/4 7:30,BTC,0,46527.3,0.216694194,46527.3,10078.1629,16.40138419,0.163007085,0.781628964,46397.05,0.163445185,10078.1629
2022/1/4 7:45,BTC,0,46282,0,46282,10078.1629,0,0,0.781628964,46282,-0.084928458,10078.1629
2022/1/4 8:00,BTC,0,46282,0,46282,10078.1629,0,0,0.781628964,46445.95,0.26901208,10078.1629
2022/1/4 8:15,BTC,0,46282,0,46282,10078.1629,0,0,0.781628964,46290,-0.067657801,10078.1629
2022/1/4 8:30,BTC,0,46282,0,46282,10078.1629,0,0,0.781628964,46172.55,-0.321212642,10078.1629
2022/1/4 8:45,BTC,0,46282,0,46282,10078.1629,0,0,0.781628964,46372.35,0.11012203,10078.1629
2022/1/4 9:00,BTC,0,46282,0,46282,10078.1629,0,0,0.781628964,46237.99,-0.179938663,10078.1629
2022/1/4 9:15,BTC,0,46282,0,46282,10078.1629,0,0,0.781628964,46072.2,-0.537851452,10078.1629
2022/1/4 9:30,BTC,0,46282,0,46282,10078.1629,0,0,0.781628964,46091.55,-0.49607805,10078.1629
2022/1/4 9:45,BTC,0,46282,0,46282,10078.1629,0,0,0.781628964,46016.71,-0.657645051,10078.1629
2022/1/4 10:00,BTC,0,46282,0,46282,10078.1629,0,0,0.781628964,46152.32,-0.364885817,10078.1629
2022/1/4 10:15,BTC,0,46282,0,46282,10078.1629,0,0,0.781628964,46158.84,-0.350810231,10078.1629
2022/1/4 10:30,BTC,0,46282,0,46282,10078.1629,0,0,0.781628964,46050.26,-0.585216231,10078.1629
2022/1/4 10:45,BTC,0,46282,0,46282,10078.1629,0,0,0.781628964,46161.62,-0.344808678,10078.1629
2022/1/4 11:00,BTC,0,46282,0,46282,10078.1629,0,0,0.781628964,46268.01,-0.115130521,10078.1629
2022/1/4 11:15,BTC,0,46282,0,46282,10078.1629,0,0,0.781628964,46314.55,-0.014658471,10078.1629
2022/1/4 11:30,BTC,0,46282,0,46282,10078.1629,0,0,0.781628964,46307.64,-0.029576001,10078.1629
2022/1/4 11:45,BTC,0,46282,0,46282,10078.1629,0,0,0.781628964,46285.97,-0.076357895,10078.1629
2022/1/4 12:00,BTC,0,46282,0,46282,10078.1629,0,0,0.781628964,46388.15,0.144231579,10078.1629
2022/1/4 12:15,BTC,0,46282,0,46282,10078.1629,0,0,0.781628964,46100.3,-0.477188268,10078.1629
2022/1/4 12:30,BTC,0,46282,0,46282,10078.1629,0,0,0.781628964,46087.33,-0.505188321,10078.1629
2022/1/4 12:45,BTC,0,46282,0,46282,10078.1629,0,0,0.781628964,46149.99,-0.369915896,10078.1629
2022/1/4 13:00,BTC,0,46282,0,46282,10078.1629,0,0,0.781628964,46211.35,-0.237449953,10078.1629
2022/1/4 13:15,BTC,0,46282,0,46282,10078.1629,0,0,0.781628964,46059.95,-0.564297147,10078.1629
2022/1/4 13:30,BTC,0,46282,0,46282,10078.1629,0,0,0.781628964,46158.62,-0.351285174,10078.1629
2022/1/4 13:45,BTC,0,46282,0,46282,10078.1629,0,0,0.781628964,46148.27,-0.373629088,10078.1629
2022/1/4 14:00,BTC,0,46282,0,46282,10078.1629,0,0,0.781628964,46295.17,-0.056496638,10078.1629
2022/1/4 14:15,BTC,0,46282,0,46282,10078.1629,0,0,0.781628964,46301.12,-0.043651587,10078.1629
2022/1/4 14:30,BTC,1,46392.76,0.217192236,46392.76,0,0,0,0.781628964,46392.76,0.154183795,10078.1629
2022/1/4 14:45,BTC,0,46419.14,0.217192236,46419.14,10077.84404,1.696780459,0.016839576,0.778440443,46392.45,0.153514557,10077.84404
2022/1/4 15:00,BTC,0,46419.14,0.217192236,46419.14,10077.84404,0,0,0.778440443,46470.41,0.321817115,10077.84404
2022/1/4 15:15,BTC,1,46500,0.216684483,46500,0,0,0,0.778440443,46500,0.38569696,10077.84404
2022/1/4 15:30,BTC,1,46500,0.216684483,46500,0,0,0,0.778440443,46550.22,0.494113512,10077.84404
2022/1/4 15:45,BTC,1,46500,0.216684483,46500,0,0,0,0.778440443,46557.44,0.509700281,10077.84404
2022/1/4 16:00,BTC,0,46588.26,0.216684483,46588.26,10090.91507,15.08659128,0.149730529,0.909150667,46524.82,0.439279175,10090.91507
2022/1/4 16:15,BTC,0,46429.09,0,46429.09,10090.91507,0,0,0.909150667,46429.09,0.232614169,10090.91507
2022/1/4 16:30,BTC,0,46429.09,0,46429.09,10090.91507,0,0,0.909150667,46536.99,0.465552162,10090.91507
2022/1/4 16:45,BTC,0,46429.09,0,46429.09,10090.91507,0,0,0.909150667,46543.3,0.479174393,10090.91507
2022/1/4 17:00,BTC,0,46429.09,0,46429.09,10090.91507,0,0,0.909150667,46345.05,0.051185911,10090.91507
2022/1/4 17:15,BTC,0,46429.09,0,46429.09,10090.91507,0,0,0.909150667,46300.01,-0.046047891,10090.91507
2022/1/4 17:30,BTC,0,46429.09,0,46429.09,10090.91507,0,0,0.909150667,46374.26,0.1142454,10090.91507
2022/1/4 17:45,BTC,0,46429.09,0,46429.09,10090.91507,0,0,0.909150667,46426.81,0.227692031,10090.91507
2022/1/4 18:00,BTC,0,46541.78,0,46541.78,10090.91507,0,0,0.909150667,46541.78,0.475892969,10090.91507
2022/1/4 18:15,BTC,1,46673.99,0.216156726,46673.99,0,0,0,0.909150667,46673.99,0.761312173,10090.91507
2022/1/4 18:30,BTC,1,46673.99,0.216156726,46673.99,0,0,0,0.909150667,46742,0.90813435,10090.91507
2022/1/4 18:45,BTC,0,46746.41,0.216156726,46746.41,10102.53004,13.63315993,0.135130333,1.025300436,46695.21,0.807122592,10102.53004
2022/1/4 19:00,BTC,-1,46685.51,0.21635213,46685.51,0,0,0,1.025300436,46685.51,0.78618192,10102.53004
2022/1/4 19:15,BTC,-1,46685.51,0.21635213,46685.51,0,0,0,1.025300436,46674.94,0.763363063,10102.53004
2022/1/4 19:30,BTC,-1,46685.51,0.21635213,46685.51,0,0,0,1.025300436,46644.5,0.697648211,10102.53004
2022/1/4 19:45,BTC,-1,46685.51,0.21635213,46685.51,0,0,0,1.025300436,46622.16,0.6494199,10102.53004
2022/1/4 20:00,BTC,-1,46685.51,0.21635213,46685.51,0,0,0,1.025300436,46547.41,0.488047194,10102.53004
2022/1/4 20:15,BTC,-1,46685.51,0.21635213,46685.51,0,0,0,1.025300436,46513.98,0.415877434,10102.53004
2022/1/4 20:30,BTC,0,46566.36,0.21635213,46566.36,10122.258,21.74846384,0.215320462,1.222580015,46569.17,0.535023382,10122.258
2022/1/4 20:45,BTC,0,46566.36,0.21635213,46566.36,10122.258,0,0,1.222580015,46496.95,0.379112521,10122.258
2022/1/4 21:00,BTC,0,46566.36,0.21635213,46566.36,10122.258,0,0,1.222580015,46774.14,0.977519217,10122.258
2022/1/4 21:15,BTC,0,46566.36,0.21635213,46566.36,10122.258,0,0,1.222580015,46851.02,1.143490236,10122.258
2022/1/4 21:30,BTC,1,46929.64,0.215646946,46929.64,0,0,0,1.222580015,46934.41,1.323515252,10122.258
2022/1/4 21:45,BTC,0,46961.48,0.215646946,46961.48,10123.04891,2.815358866,0.02781911,1.230489087,46875.42,1.196165741,10123.04891
2022/1/4 22:00,BTC,0,46961.48,0.215646946,46961.48,10123.04891,0,0,1.230489087,46954.34,1.366540778,10123.04891
2022/1/4 22:15,BTC,1,47400.01,0.213523674,47400.01,0,0,0,1.230489087,47400.01,2.328667521,10123.04891
2022/1/4 22:30,BTC,1,47400.01,0.213523674,47400.01,0,0,0,1.230489087,47500,2.544529152,10123.04891
2022/1/4 22:45,BTC,0,47446.13,0.213523674,47446.13,10126.81966,5.795363056,0.057260638,1.26819662,47288.9,2.088799676,10126.81966
2022/1/4 23:00,BTC,0,47272.41,0,47272.41,10126.81966,0,0,1.26819662,47272.41,2.053200533,10126.81966
2022/1/4 23:15,BTC,0,47132.24,0,47132.24,10126.81966,0,0,1.26819662,47132.24,1.750597025,10126.81966
2022/1/4 23:30,BTC,-1,46804.55,0.216320727,46804.55,0,0,0,1.26819662,46804.55,1.043169304,10126.81966
2022/1/4 23:45,BTC,-1,46804.55,0.216320727,46804.55,0,0,0,1.26819662,46794.69,1.021883218,10126.81966
2022/1/5 0:00,BTC,-1,46804.55,0.216320727,46804.55,0,0,0,1.26819662,46744.49,0.913509842,10126.81966
2022/1/5 0:15,BTC,0,46786.82,0.216320727,46786.82,10124.58128,-0.213017077,-0.002103915,1.24581281,46829.29,1.096578812,10124.58128
2022/1/5 0:30,BTC,0,46786.82,0.216320727,46786.82,10124.58128,0,0,1.24581281,46789.13,1.009880111,10124.58128
2022/1/5 0:45,BTC,0,46786.82,0.216320727,46786.82,10124.58128,0,0,1.24581281,46962.45,1.384048907,10124.58128
2022/1/5 1:00,BTC,0,46786.82,0.216320727,46786.82,10124.58128,0,0,1.24581281,46821.74,1.080279629,10124.58128
2022/1/5 1:15,BTC,0,46786.82,0.216320727,46786.82,10124.58128,0,0,1.24581281,46822.12,1.081099985,10124.58128
2022/1/5 1:30,BTC,0,46786.82,0.216320727,46786.82,10124.58128,0,0,1.24581281,46568.63,0.533857613,10124.58128
2022/1/5 1:45,BTC,0,46786.82,0.216320727,46786.82,10124.58128,0,0,1.24581281,46676.16,0.765996839,10124.58128
2022/1/5 2:00,BTC,0,46786.82,0.216320727,46786.82,10124.58128,0,0,1.24581281,46287.98,-0.072018642,10124.58128
2022/1/5 2:15,BTC,0,46786.82,0.216320727,46786.82,10124.58128,0,0,1.24581281,45889.76,-0.931708798,10124.58128
2022/1/5 2:30,BTC,0,45832.72,0,45832.72,10124.58128,0,0,1.24581281,45832.72,-1.054848586,10124.58128
2022/1/5 2:45,BTC,0,45832.72,0,45832.72,10124.58128,0,0,1.24581281,46410,0.191402062,10124.58128
2022/1/5 3:00,BTC,0,45832.72,0,45832.72,10124.58128,0,0,1.24581281,46217.74,-0.223655015,10124.58128
2022/1/5 3:15,BTC,0,45832.72,0,45832.72,10124.58128,0,0,1.24581281,46093.7,-0.49143656,10124.58128
2022/1/5 3:30,BTC,0,45992.69,0,45992.69,10124.58128,0,0,1.24581281,45992.69,-0.7095002,10124.58128
2022/1/5 3:45,BTC,0,45992.69,0,45992.69,10124.58128,0,0,1.24581281,46264.7,-0.122276255,10124.58128
2022/1/5 4:00,BTC,0,45992.69,0,45992.69,10124.58128,0,0,1.24581281,46385.47,0.138445909,10124.58128
2022/1/5 4:15,BTC,0,45992.69,0,45992.69,10124.58128,0,0,1.24581281,46305.02,-0.035232141,10124.58128
2022/1/5 4:30,BTC,0,45992.69,0,45992.69,10124.58128,0,0,1.24581281,46260.66,-0.130997937,10124.58128
2022/1/5 4:45,BTC,0,46030.75,0,46030.75,10124.58128,0,0,1.24581281,46030.75,-0.627335047,10124.58128
2022/1/5 5:00,BTC,0,46030.75,0,46030.75,10124.58128,0,0,1.24581281,46155.08,-0.35892744,10124.58128
2022/1/5 5:15,BTC,0,46030.75,0,46030.75,10124.58128,0,0,1.24581281,46246.61,-0.16132953,10124.58128
2022/1/5 5:30,BTC,0,46030.75,0,46030.75,10124.58128,0,0,1.24581281,46130,-0.413070952,10124.58128
2022/1/5 5:45,BTC,0,46030.75,0,46030.75,10124.58128,0,0,1.24581281,46133.3,-0.405946806,10124.58128
2022/1/5 6:00,BTC,1,46210.63,0.219052551,46210.63,0,0,0,1.24581281,46210.63,-0.239004312,10124.58128
2022/1/5 6:15,BTC,0,46228.98,0.219052551,46228.98,10124.55066,1.994299107,0.019701536,1.245506639,46180.51,-0.304028338,10124.55066
2022/1/5 6:30,BTC,0,46126.75,0,46126.75,10124.55066,0,0,1.245506639,46126.75,-0.420087156,10124.55066
2022/1/5 6:45,BTC,0,45931.13,0,45931.13,10124.55066,0,0,1.245506639,45931.13,-0.84239791,10124.55066
2022/1/5 7:00,BTC,0,45931.13,0,45931.13,10124.55066,0,0,1.245506639,46018.09,-0.654665862,10124.55066
2022/1/5 7:15,BTC,0,45931.13,0,45931.13,10124.55066,0,0,1.245506639,45887.93,-0.935659461,10124.55066
2022/1/5 7:30,BTC,0,45931.13,0,45931.13,10124.55066,0,0,1.245506639,45753.45,-1.225979214,10124.55066
2022/1/5 7:45,BTC,0,45931.13,0,45931.13,10124.55066,0,0,1.245506639,46105.38,-0.4662214,10124.55066
2022/1/5 8:00,BTC,0,45931.13,0,45931.13,10124.55066,0,0,1.245506639,46145.35,-0.379932878,10124.55066
2022/1/5 8:15,BTC,0,45931.13,0,45931.13,10124.55066,0,0,1.245506639,46175.01,-0.315901915,10124.55066
2022/1/5 8:30,BTC,1,46277.39,0.218735883,46277.39,0,0,0,1.245506639,46277.39,-0.094880675,10124.55066
2022/1/5 8:45,BTC,1,46277.39,0.218735883,46277.39,0,0,0,1.245506639,46323.59,0.004857372,10124.55066
2022/1/5 9:00,BTC,0,46250,0.218735883,46250,10112.48796,-10.03778966,-0.099162896,1.124879641,46185.1,-0.294119298,10112.48796
2022/1/5 9:15,BTC,-1,46153.51,0.219061681,46153.51,0,0,0,1.124879641,46153.51,-0.362316807,10112.48796
2022/1/5 9:30,BTC,0,46150.97,0.219061681,46150.97,10108.9999,-1.465565141,-0.014495526,1.089999013,46193.88,-0.275164751,10108.9999
2022/1/5 9:45,BTC,0,46241.12,0,46241.12,10108.9999,0,0,1.089999013,46292.42,-0.062433427,10108.9999
2022/1/5 10:00,BTC,0,46241.12,0,46241.12,10108.9999,0,0,1.089999013,46313.8,-0.016277595,10108.9999
2022/1/5 10:15,BTC,1,46346.24,0.218075471,46346.24,0,0,0,1.089999013,46346.24,0.053754922,10108.9999
2022/1/5 10:30,BTC,0,46355.84,0.218075471,46355.84,10105.028,-1.950104132,-0.019294631,1.050279972,46324.66,0.007167323,10105.028
2022/1/5 10:45,BTC,0,46355.84,0.218075471,46355.84,10105.028,0,0,1.050279972,46456.38,0.291528699,10105.028
2022/1/5 11:00,BTC,0,46355.84,0.218075471,46355.84,10105.028,0,0,1.050279972,46404.41,0.17933419,10105.028
2022/1/5 11:15,BTC,0,46355.84,0.218075471,46355.84,10105.028,0,0,1.050279972,46459.56,0.298393786,10105.028
2022/1/5 11:30,BTC,0,46355.84,0.218075471,46355.84,10105.028,0,0,1.050279972,46409.99,0.191380474,10105.028
2022/1/5 11:45,BTC,0,46355.84,0.218075471,46355.84,10105.028,0,0,1.050279972,46470.21,0.321385349,10105.028
2022/1/5 12:00,BTC,0,46355.84,0.218075471,46355.84,10105.028,0,0,1.050279972,46427.03,0.228166974,10105.028
2022/1/5 12:15,BTC,0,46355.84,0.218075471,46355.84,10105.028,0,0,1.050279972,46429.99,0.234557118,10105.028
2022/1/5 12:30,BTC,0,46355.84,0.218075471,46355.84,10105.028,0,0,1.050279972,46371.95,0.109258497,10105.028
2022/1/5 12:45,BTC,0,46277.08,0,46277.08,10105.028,0,0,1.050279972,46277.08,-0.095549913,10105.028
2022/1/5 13:00,BTC,0,46277.08,0,46277.08,10105.028,0,0,1.050279972,46299.38,-0.047407955,10105.028
2022/1/5 13:15,BTC,0,46277.08,0,46277.08,10105.028,0,0,1.050279972,46320.37,-0.002094067,10105.028
2022/1/5 13:30,BTC,0,46277.08,0,46277.08,10105.028,0,0,1.050279972,46263.92,-0.123960145,10105.028
2022/1/5 13:45,BTC,0,46277.08,0,46277.08,10105.028,0,0,1.050279972,46335.04,0.029576001,10105.028
2022/1/5 14:00,BTC,0,46277.08,0,46277.08,10105.028,0,0,1.050279972,46351.76,0.065671675,10105.028
2022/1/5 14:15,BTC,1,46414.18,0.217670699,46414.18,0,0,0,1.050279972,46414.18,0.200425981,10105.028
2022/1/5 14:30,BTC,0,46419.79,0.217670699,46419.79,10102.20728,-0.799713005,-0.007915594,1.022072786,46406.03,0.182831498,10102.20728
2022/1/5 14:45,BTC,0,46419.79,0.217670699,46419.79,10102.20728,0,0,1.022072786,46430.77,0.236241007,10102.20728
2022/1/5 15:00,BTC,0,46419.79,0.217670699,46419.79,10102.20728,0,0,1.022072786,46373.98,0.113640927,10102.20728
2022/1/5 15:15,BTC,-1,46369.35,0.217820324,46369.35,0,0,0,1.022072786,46369.35,0.103645534,10102.20728
2022/1/5 15:30,BTC,-1,46369.35,0.217820324,46369.35,0,0,0,1.022072786,46340.35,0.0410394,10102.20728
2022/1/5 15:45,BTC,-1,46369.35,0.217820324,46369.35,0,0,0,1.022072786,46325.01,0.007922914,10102.20728
2022/1/5 16:00,BTC,0,46334.78,0.217820324,46334.78,10103.67982,3.492985883,0.034583379,1.03679823,46343.67,0.048206723,10103.67982
2022/1/5 16:15,BTC,0,46519.91,0,46519.91,10103.67982,0,0,1.03679823,46608.23,0.619347368,10103.67982
2022/1/5 16:30,BTC,0,46519.91,0,46519.91,10103.67982,0,0,1.03679823,46625.69,0.657040578,10103.67982
2022/1/5 16:45,BTC,0,46740.8,0,46740.8,10103.67982,0,0,1.03679823,46740.8,0.905543752,10103.67982
2022/1/5 17:00,BTC,0,46740.8,0,46740.8,10103.67982,0,0,1.03679823,46807.2,1.048890209,10103.67982
2022/1/5 17:15,BTC,0,46740.8,0,46740.8,10103.67982,0,0,1.03679823,46827.4,1.092498619,10103.67982
2022/1/5 17:30,BTC,1,46941.31,0.215197639,46941.31,0,0,0,1.03679823,46941.31,1.338411194,10103.67982
2022/1/5 17:45,BTC,0,46955,0.215197639,46955,10100.5633,-1.095786378,-0.010847588,1.005633007,46811.48,1.058130011,10100.5633
2022/1/5 18:00,BTC,-1,46751.39,0.216005197,46751.39,0,0,0,1.005633007,46751.39,0.928405784,10100.5633
2022/1/5 18:15,BTC,-1,46751.39,0.216005197,46751.39,0,0,0,1.005633007,46723.18,0.867505128,10100.5633
2022/1/5 18:30,BTC,0,46725.94,0.216005197,46725.94,10100.0033,1.460113911,0.014458659,1.00003302,46735,0.893022525,10100.0033
2022/1/5 18:45,BTC,0,46725.94,0.216005197,46725.94,10100.0033,0,0,1.00003302,46649.95,0.709413847,10100.0033
2022/1/5 19:00,BTC,0,46725.94,0.216005197,46725.94,10100.0033,0,0,1.00003302,46341.86,0.044299237,10100.0033
2022/1/5 19:15,BTC,-1,46259.35,0.218290644,46259.35,0,0,0,1.00003302,46259.35,-0.133826008,10100.0033
2022/1/5 19:30,BTC,0,46240,0.218290644,46240,10098.16972,0.18642021,0.001846113,0.981697215,46267.32,-0.116620115,10098.16972
2022/1/5 19:45,BTC,0,46240,0.218290644,46240,10098.16972,0,0,0.981697215,46180.01,-0.305107754,10098.16972
2022/1/5 20:00,BTC,0,46240,0.218290644,46240,10098.16972,0,0,0.981697215,46104.29,-0.468574527,10098.16972
2022/1/5 20:15,BTC,0,46003.03,0,46003.03,10098.16972,0,0,0.981697215,46003.03,-0.687177875,10098.16972
